,CuGal,CuGal,CuGal,CuGal,CuGal,CuGal,LCDM,LCDM,LCDM,LCDM,LCDM,LCDM,QCDM,QCDM,QCDM,QCDM,QCDM,QCDM
2.85893,89.34683715820313,56.94543715820313,39.89583715820312,19.876137158203125,5.410377158203125,0.003579158203124988,81.84203715820313,52.58653715820312,36.86453715820313,18.652037158203125,5.198007158203125,0.003579158203124988,87.65703715820312,56.54633715820312,39.77853715820312,19.864937158203126,5.410077158203125,0.003579158203124988
2.87462,87.79883715820313,56.493737158203125,39.33123715820312,19.678337158203124,5.375827158203125,0.0035241582031250163,81.23593715820313,52.02063715820312,36.58283715820313,18.461937158203124,5.167167158203125,0.0035241582031250163,86.24653715820313,56.11313715820312,39.22003715820313,19.666737158203127,5.375527158203125,0.0035241582031250163
2.89033,86.92163715820313,55.79623715820313,39.20793715820312,19.605037158203125,5.340747158203125,0.003481158203125001,79.87423715820313,51.62093715820313,36.30253715820312,18.363337158203127,5.132907158203125,0.003481158203125001,85.31143715820312,55.441537158203126,39.096937158203126,19.593037158203124,5.340457158203125,0.003481158203125001
2.90605,85.70493715820312,55.21493715820313,38.68733715820313,19.351937158203125,5.308557158203125,0.0034361582031249838,79.23483715820312,51.026937158203125,35.83733715820313,18.199137158203126,5.103777158203125,0.0034361582031249838,84.13353715820313,54.830637158203125,38.57793715820313,19.341237158203125,5.308267158203125,0.0034361582031249838
2.92176,84.98983715820313,54.853937158203124,38.252137158203126,19.070737158203126,5.280767158203125,0.0033861582031249893,78.50713715820312,50.737137158203126,35.481537158203125,17.930237158203123,5.074397158203125,0.0033861582031249893,83.49033715820312,54.503337158203124,38.13893715820313,19.059837158203123,5.280467158203125,0.0033861582031249893
2.93747,84.25883715820312,53.980237158203124,37.89683715820313,19.009537158203123,5.219387158203125,0.003347158203124978,77.54953715820312,50.00583715820313,35.185537158203125,17.855737158203127,5.015027158203125,0.003347158203124978,82.79233715820313,53.64643715820313,37.79033715820312,18.998637158203124,5.219087158203125,0.003347158203124978
2.95318,82.93683715820312,53.473237158203126,37.19403715820312,18.752337158203126,5.189557158203125,0.0032911582031249775,76.79563715820312,49.26843715820313,34.68973715820312,17.640037158203125,4.990587158203125,0.0032911582031249775,81.59973715820313,53.08163715820312,37.084737158203126,18.742437158203124,5.189287158203125,0.0032911582031249775
2.96891,82.09093715820312,53.022237158203126,37.070837158203126,18.644137158203126,5.151907158203125,0.003261158203125003,76.13233715820313,48.97563715820313,34.420737158203124,17.536737158203124,4.952557158203125,0.003261158203125003,80.76483715820312,52.66123715820312,36.96283715820312,18.633837158203125,5.151617158203125,0.003261158203125003
2.98456,80.97853715820312,52.09463715820313,36.59893715820313,18.430937158203125,5.117157158203125,0.0032151582031250125,75.15053715820312,48.36883715820313,34.095237158203126,17.363337158203127,4.921287158203125,0.0032151582031250125,79.60813715820312,51.743537158203125,36.499537158203125,18.421037158203124,5.116887158203125,0.0032151582031250125
3.00023,80.57803715820313,51.577037158203126,36.21363715820313,18.272237158203126,5.065857158203125,0.0031721582031249973,74.50413715820312,47.83733715820313,33.79523715820312,17.214737158203125,4.870097158203125,0.0031721582031249973,79.35743715820313,51.22733715820313,36.109937158203124,18.262337158203124,5.065567158203125,0.0031721582031249973
3.01596,79.56853715820313,51.14863715820312,35.71923715820313,18.066637158203125,5.018547158203125,0.003134158203125015,73.62913715820312,47.27483715820313,33.356737158203124,17.022137158203126,4.826987158203125,0.003134158203125015,78.21543715820313,50.79713715820313,35.62803715820313,18.057237158203126,5.018277158203125,0.003134158203125015
3.03164,78.37293715820313,50.68033715820312,35.371937158203124,17.925437158203124,4.981097158203125,0.0030841582031250203,72.84543715820313,46.904237158203124,33.094737158203124,16.909237158203126,4.790657158203125,0.0030841582031250203,77.14703715820312,50.31833715820313,35.275037158203126,17.916237158203124,4.980827158203125,0.0030841582031250203
3.04738,77.68423715820313,49.986437158203124,34.89643715820313,17.740937158203124,4.933987158203125,0.0030541582031249903,72.19273715820313,46.47113715820313,32.634137158203124,16.716837158203123,4.744317158203125,0.0030541582031249903,76.42343715820313,49.64263715820312,34.801337158203125,17.730937158203126,4.933717158203125,0.0030541582031249903
3.0631,76.59063715820312,49.45383715820312,34.566337158203126,17.558237158203124,4.902567158203125,0.003019158203124983,71.70613715820312,45.91163715820313,32.29163715820313,16.541637158203127,4.717257158203125,0.003019158203124983,75.43723715820313,49.11673715820312,34.47263715820313,17.548137158203126,4.902307158203125,0.003019158203124983
3.07883,75.99603715820312,48.74603715820312,34.31663715820312,17.372037158203124,4.869917158203125,0.0029761582031250233,70.76573715820312,45.346737158203126,32.14233715820313,16.425737158203127,4.686017158203125,0.0029761582031250233,74.86103715820313,48.425037158203125,34.233037158203125,17.363137158203124,4.869667158203125,0.0029761582031250233
3.09456,75.08253715820312,48.37653715820313,33.906237158203126,17.181837158203123,4.849667158203125,0.0029361582031249833,69.91343715820312,44.949437158203125,31.825237158203127,16.256537158203123,4.667227158203125,0.0029361582031249833,73.82053715820312,48.05383715820312,33.821237158203125,17.173537158203125,4.849417158203125,0.0029361582031249833
3.11026,74.39053715820313,47.766237158203126,33.540837158203125,17.100537158203124,4.795487158203125,0.0028971582031250276,69.05253715820312,44.407937158203126,31.476037158203123,16.154537158203127,4.614257158203125,0.0028971582031250276,73.24533715820313,47.45313715820313,33.46433715820312,17.091837158203123,4.795237158203125,0.0028971582031250276
3.12596,73.37113715820313,47.21733715820312,33.257437158203125,16.889037158203124,4.787847158203125,0.0028641582031250223,68.33503715820312,44.05983715820312,31.100037158203126,15.970337158203124,4.609017158203125,0.0028641582031250223,72.38423715820312,46.912837158203125,33.171837158203125,16.880537158203126,4.787607158203125,0.0028641582031250223
3.14163,72.72543715820312,46.760037158203126,32.87033715820313,16.787037158203123,4.733807158203125,0.002831158203125017,67.78843715820312,43.550937158203126,30.712937158203125,15.848537158203126,4.553617158203125,0.002831158203125017,71.57973715820313,46.47823715820312,32.788037158203124,16.778037158203126,4.733537158203125,0.002831158203125017
3.15734,72.05823715820313,46.37293715820312,32.510037158203126,16.552037158203124,4.723807158203125,0.00279615820312501,67.09393715820312,43.15463715820312,30.418037158203123,15.664837158203126,4.544857158203125,0.00279615820312501,71.01133715820312,46.083637158203125,32.42603715820313,16.543537158203126,4.723547158203125,0.00279615820312501
3.17308,71.21583715820313,45.804337158203126,32.201137158203124,16.451037158203125,4.663567158203125,0.002762158203124976,66.33623715820312,42.596237158203124,30.224237158203124,15.599437158203125,4.489257158203125,0.002762158203124976,70.01823715820312,45.507837158203124,32.12223715820312,16.443437158203125,4.663327158203125,0.002762158203124976
3.18879,70.32843715820313,45.175037158203125,31.757637158203124,16.308737158203122,4.632977158203125,0.0027281582031249973,65.64643715820313,42.19893715820312,29.850437158203125,15.441837158203125,4.457877158203125,0.0027281582031249973,69.40863715820312,44.89343715820313,31.681837158203123,16.300837158203123,4.632727158203125,0.0027281582031249973
3.20447,69.75933715820312,44.708637158203125,31.453337158203126,16.161737158203124,4.603007158203125,0.002698158203125023,64.83273715820313,41.81363715820312,29.649337158203124,15.289637158203124,4.4325571582031245,0.002698158203125023,68.73633715820313,44.451837158203126,31.384937158203126,16.153437158203126,4.602777158203125,0.002698158203125023
3.2202,68.82813715820312,44.246737158203125,31.138937158203124,16.021437158203128,4.559687158203125,0.002666158203124991,64.24483715820313,41.38873715820313,29.337237158203123,15.196637158203124,4.3900171582031255,0.002666158203124991,67.83363715820313,43.990137158203126,31.066837158203125,16.013837158203124,4.559457158203125,0.002666158203124991
3.2359,67.97373715820312,43.69693715820313,30.966437158203124,15.853437158203125,4.519957158203125,0.0026351582031249876,63.73083715820312,40.79633715820312,29.046337158203126,15.011137158203125,4.353957158203125,0.0026351582031249876,67.01743715820312,43.40353715820312,30.899937158203127,15.845037158203125,4.519727158203125,0.0026351582031249876
3.25157,67.37383715820313,43.240137158203126,30.596937158203126,15.676037158203124,4.492107158203125,0.0026001582031249804,62.964637158203125,40.542937158203124,28.692637158203127,14.871237158203124,4.324377158203125,0.0026001582031249804,66.45373715820313,42.987537158203125,30.525737158203125,15.668237158203125,4.491867158203125,0.0026001582031249804
3.26729,66.79743715820312,42.85323715820312,30.228337158203125,15.555937158203125,4.457677158203126,0.002565158203124973,62.36603715820313,40.160237158203124,28.422637158203123,14.752537158203126,4.293007158203125,0.002565158203124973,65.95283715820312,42.594537158203124,30.157737158203126,15.548237158203126,4.457447158203125,0.002565158203124973
3.28304,66.22073715820312,42.38163715820313,29.919137158203124,15.400437158203125,4.437657158203125,0.002542158203124978,61.57543715820312,39.537637158203125,28.147237158203126,14.628437158203125,4.273997158203125,0.002542158203124978,65.34133715820313,42.14533715820313,29.856637158203124,15.393137158203125,4.437427158203125,0.002542158203124978
3.29877,65.41363715820313,41.95273715820313,29.539637158203124,15.255237158203125,4.3980671582031245,0.002503158203125022,60.931437158203124,39.25493715820313,27.856037158203126,14.493337158203126,4.238047158203125,0.002503158203125022,64.45723715820313,41.73333715820313,29.468137158203124,15.247937158203126,4.397857158203125,0.002503158203125022
3.31446,64.75853715820313,41.523737158203126,29.240537158203125,15.122137158203126,4.376477158203125,0.002475158203124994,60.40463715820312,38.88403715820313,27.593237158203124,14.361437158203126,4.2138271582031255,0.002475158203124994,63.82193715820313,41.290637158203126,29.169737158203127,15.115137158203124,4.376237158203125,0.002475158203124994
3.33014,64.09443715820314,41.008337158203126,29.004337158203125,14.975937158203125,4.331387158203125,0.0024491582031250236,60.20333715820313,38.37803715820313,27.240837158203124,14.273837158203126,4.173017158203125,0.0024491582031250236,63.17893715820313,40.74083715820313,28.935937158203124,14.970137158203125,4.331167158203125,0.0024491582031250236
3.34585,63.54283715820313,40.66963715820312,28.657637158203126,14.856237158203125,4.3064771582031245,0.0024201582031250224,59.26693715820313,38.006337158203124,27.083437158203125,14.103437158203125,4.1487471582031255,0.0024201582031250224,62.644437158203125,40.43113715820313,28.595037158203127,14.849237158203126,4.306247158203125,0.0024201582031250224
3.36158,62.75623715820313,40.15583715820313,28.527137158203125,14.783937158203125,4.283007158203125,0.002395158203125025,58.425937158203126,37.789337158203125,26.809137158203125,14.040337158203124,4.127527158203125,0.002395158203125025,61.851437158203126,39.94893715820312,28.455837158203124,14.777037158203125,4.282797158203125,0.002395158203125025
3.37727,62.26783715820312,39.727437158203124,28.099637158203127,14.598937158203125,4.243357158203125,0.002363158203124993,58.026537158203126,37.33563715820313,26.534537158203126,13.905337158203125,4.090627158203125,0.002363158203124993,61.294437158203124,39.526937158203125,28.035137158203124,14.592637158203125,4.243147158203125,0.002363158203124993
3.39294,61.475737158203124,39.29073715820312,27.827837158203124,14.420037158203124,4.231077158203124,0.0023411582031250266,57.353937158203124,36.98973715820313,26.353237158203125,13.701137158203124,4.077287158203125,0.0023411582031250266,60.58503715820312,39.08263715820313,27.765937158203126,14.413137158203124,4.230857158203126,0.0023411582031250266
3.40867,60.69763715820312,38.91963715820312,27.586037158203126,14.299237158203125,4.182267158203125,0.0023111582031249966,56.803037158203125,36.71513715820313,25.994337158203123,13.606037158203126,4.031897158203125,0.0023111582031249966,59.882237158203125,38.71663715820313,27.517637158203126,14.292537158203125,4.182057158203126,0.0023111582031249966
3.42439,60.09913715820313,38.65653715820312,27.267337158203127,14.231837158203126,4.1635071582031244,0.0022861582031249994,56.32093715820312,36.30053715820313,25.702437158203125,13.515937158203124,4.012627158203125,0.0022861582031249994,59.28243715820312,38.482837158203125,27.206737158203126,14.224737158203125,4.163287158203125,0.0022861582031249994
3.44008,59.589837158203125,38.195837158203126,26.925337158203124,14.043437158203124,4.128647158203124,0.002261158203125002,55.85083715820313,35.91033715820313,25.489437158203124,13.391437158203125,3.980817158203125,0.002261158203125002,58.721937158203126,37.985837158203125,26.858437158203124,14.037037158203125,4.128447158203125,0.002261158203125002
3.45578,58.96223715820312,37.857837158203125,26.741937158203125,13.919937158203124,4.104927158203125,0.002233158203124974,55.19523715820313,35.51263715820313,25.314337158203124,13.263737158203124,3.955247158203125,0.002233158203124974,58.208437158203125,37.66203715820313,26.691037158203127,13.913737158203125,4.104707158203125,0.002233158203124974
3.47153,58.14453715820313,37.416437158203124,26.511637158203126,13.817737158203125,4.060307158203125,0.0022091582031250057,54.59643715820312,35.171837158203125,25.100937158203124,13.171937158203125,3.913057158203125,0.0022091582031250057,57.532937158203126,37.246137158203126,26.455237158203126,13.811537158203125,4.060087158203125,0.0022091582031250057
3.48724,57.70103715820313,37.18453715820313,26.310437158203126,13.717237158203124,4.046557158203125,0.0021781582031250024,54.34793715820312,34.956737158203126,24.862137158203126,13.075837158203125,3.903077158203125,0.0021781582031250024,56.90593715820312,37.01443715820312,26.252737158203125,13.710937158203125,4.046357158203125,0.0021781582031250024
3.50292,57.43303715820313,36.71903715820312,25.942737158203126,13.558537158203125,4.018587158203125,0.0021581582031249824,53.79563715820313,34.47883715820313,24.581237158203123,12.926137158203124,3.876827158203125,0.0021581582031249824,56.71073715820312,36.542737158203124,25.885237158203125,13.552137158203125,4.0183971582031255,0.0021581582031249824
3.51859,56.481937158203124,36.19613715820312,25.709237158203123,13.419337158203126,3.992547158203125,0.002135158203124987,53.055637158203126,34.097337158203125,24.328137158203123,12.791637158203125,3.851167158203125,0.002135158203124987,55.95323715820312,35.996137158203126,25.656737158203125,13.413037158203124,3.992347158203125,0.002135158203124987
3.53431,56.193037158203126,35.890337158203124,25.398837158203126,13.330037158203124,3.962387158203125,0.0021171582031250247,52.492237158203125,33.84273715820313,24.098737158203125,12.685437158203126,3.821097158203125,0.0021171582031250247,55.46713715820312,35.71073715820312,25.352937158203126,13.323537158203125,3.962187158203125,0.0021171582031250247
3.55007,55.61013715820312,35.62573715820312,25.257937158203124,13.211237158203126,3.938777158203125,0.0020921582031250274,52.13403715820313,33.53253715820313,23.900537158203125,12.610237158203125,3.799647158203125,0.0020921582031250274,54.90903715820313,35.45323715820312,25.208137158203126,13.205137158203126,3.938587158203125,0.0020921582031250274
3.56577,54.88193715820312,35.303037158203125,24.984537158203125,13.104237158203125,3.910227158203125,0.0020691582031249767,51.549837158203125,33.19803715820313,23.635437158203125,12.527237158203125,3.773177158203125,0.0020691582031249767,54.13043715820312,35.13363715820312,24.920737158203124,13.098637158203125,3.910037158203125,0.0020691582031249767
3.58146,54.554937158203124,34.83933715820312,24.722937158203123,12.978137158203126,3.872347158203125,0.002045158203125008,51.19553715820312,32.806237158203125,23.433237158203124,12.396737158203125,3.734797158203125,0.002045158203125008,53.83113715820313,34.67533715820313,24.671337158203126,12.972237158203125,3.872147158203125,0.002045158203125008
3.59719,54.09663715820312,34.631337158203124,24.518737158203123,12.868937158203124,3.852767158203125,0.002021158203124984,50.71223715820312,32.54603715820313,23.248737158203124,12.300637158203125,3.718547158203125,0.002021158203124984,53.412837158203125,34.46063715820313,24.471137158203124,12.863237158203125,3.852577158203125,0.002021158203124984
3.61292,53.37693715820313,34.20013715820313,24.216037158203125,12.738137158203125,3.815617158203125,0.0019991582031250177,50.21153715820312,32.24853715820312,22.931537158203124,12.193537158203124,3.683827158203125,0.0019991582031250177,52.63613715820313,34.02643715820312,24.162237158203126,12.732537158203124,3.815447158203125,0.0019991582031250177
3.62859,52.955437158203125,33.877337158203126,23.903937158203124,12.661437158203125,3.792777158203125,0.0019801582031250264,49.740937158203124,32.073137158203124,22.703137158203123,12.090837158203126,3.660287158203125,0.0019801582031250264,52.177637158203126,33.71383715820313,23.848037158203127,12.655837158203125,3.792597158203125,0.0019801582031250264
3.64429,52.401537158203126,33.569737158203125,23.785837158203126,12.493137158203124,3.784547158203125,0.0019571582031249757,49.136537158203126,31.619637158203126,22.549137158203123,11.953737158203126,3.653757158203125,0.0019571582031249757,51.69723715820312,33.42063715820313,23.729537158203126,12.487537158203125,3.784367158203125,0.0019571582031249757
3.66003,51.80423715820312,33.26253715820312,23.530937158203123,12.391937158203126,3.743007158203125,0.0019361582031249824,48.68093715820312,31.382337158203125,22.342337158203126,11.868937158203124,3.613217158203125,0.0019361582031249824,51.06083715820313,33.082137158203125,23.480737158203127,12.386437158203124,3.742827158203125,0.0019361582031249824
3.67578,51.272637158203125,32.833837158203124,23.349137158203124,12.303937158203125,3.713657158203125,0.0019191582031249932,48.34913715820313,31.122437158203127,22.190937158203123,11.766337158203125,3.586887158203125,0.0019191582031249932,50.560137158203126,32.677637158203126,23.300337158203124,12.298437158203125,3.713487158203125,0.0019191582031249932
3.69146,50.98983715820312,32.62723715820312,23.034037158203127,12.142837158203125,3.702357158203125,0.0018971582031250267,47.91163715820313,30.744837158203126,21.958437158203125,11.652237158203125,3.577947158203125,0.0018971582031250267,50.342637158203125,32.455437158203125,22.987937158203124,12.137637158203125,3.702207158203125,0.0018971582031250267
3.70712,50.248437158203124,32.261937158203125,22.835737158203123,12.057637158203125,3.683417158203125,0.0018751582031250047,47.33673715820313,30.524337158203124,21.702537158203125,11.561337158203125,3.557587158203125,0.0018751582031250047,49.58163715820312,32.12503715820313,22.785637158203127,12.052637158203124,3.683247158203125,0.0018751582031250047
3.72284,49.778837158203125,31.913337158203124,22.622137158203124,11.941437158203126,3.656707158203125,0.0018561582031250135,47.02323715820312,30.097437158203125,21.567837158203126,11.463537158203126,3.531857158203125,0.0018561582031250135,49.16813715820312,31.742637158203124,22.579737158203127,11.936537158203125,3.656537158203125,0.0018561582031250135
3.73853,49.310537158203125,31.716837158203123,22.362537158203125,11.870637158203126,3.619977158203125,0.0018371582031250222,46.610637158203126,29.890837158203126,21.257937158203124,11.406737158203125,3.498307158203125,0.0018371582031250222,48.68173715820313,31.530637158203124,22.312437158203124,11.866237158203125,3.619817158203125,0.0018371582031250222
3.75422,48.96213715820313,31.172737158203127,22.195237158203124,11.781637158203125,3.610987158203125,0.0018171582031250022,46.10323715820312,29.609237158203126,21.128437158203123,11.299637158203126,3.489257158203125,0.0018171582031250022,48.37593715820312,31.016937158203124,22.149237158203125,11.776637158203124,3.610827158203125,0.0018171582031250022
3.76993,48.43263715820313,31.005837158203125,21.971437158203123,11.677837158203126,3.581297158203125,0.001802158203125015,45.74583715820312,29.251237158203125,20.908237158203125,11.189837158203124,3.461627158203125,0.001802158203125015,47.83653715820312,30.853937158203124,21.926137158203126,11.672637158203125,3.581137158203125,0.001802158203125015
3.78564,47.955437158203125,30.739437158203124,21.734537158203125,11.528137158203124,3.550727158203125,0.0017791582031250197,45.17003715820312,29.057637158203125,20.706037158203124,11.077237158203125,3.430777158203125,0.0017791582031250197,47.283537158203124,30.584037158203124,21.688537158203125,11.523437158203125,3.550567158203125,0.0017791582031250197
3.80137,47.592237158203126,30.346637158203126,21.538337158203124,11.442937158203126,3.549157158203125,0.0017611582031250017,44.83973715820313,28.734237158203126,20.576337158203124,10.992937158203125,3.430107158203125,0.0017611582031250017,47.013037158203126,30.192837158203126,21.493637158203125,11.438037158203125,3.548987158203125,0.0017611582031250017
3.81707,47.05163715820313,30.083837158203124,21.368337158203126,11.315737158203126,3.507947158203125,0.0017441582031250125,44.47243715820313,28.437837158203124,20.375437158203123,10.863637158203124,3.391337158203125,0.0017441582031250125,46.47443715820312,29.933337158203123,21.320737158203126,11.310837158203125,3.507787158203125,0.0017441582031250125
3.83279,46.61783715820312,29.827637158203125,21.176037158203126,11.258637158203125,3.489787158203125,0.0017291582031250252,44.01723715820312,28.290937158203125,20.187637158203124,10.843337158203125,3.373387158203125,0.0017291582031250252,46.01583715820313,29.688237158203126,21.129837158203124,11.254337158203125,3.489627158203125,0.0017291582031250252
3.84853,46.22903715820313,29.536837158203124,20.977237158203124,11.135837158203126,3.465257158203125,0.0017111582031250072,43.563537158203125,27.933137158203124,20.030737158203124,10.715637158203124,3.348847158203125,0.0017111582031250072,45.685137158203126,29.406037158203127,20.929037158203126,11.131137158203124,3.465097158203125,0.0017111582031250072
3.86424,45.719137158203125,29.220237158203126,20.701837158203126,11.057437158203125,3.440637158203125,0.001692158203125016,43.08263715820313,27.759737158203126,19.805637158203126,10.618937158203124,3.325847158203125,0.001692158203125016,45.15883715820313,29.094337158203125,20.659837158203125,11.052537158203124,3.440477158203125,0.001692158203125016
3.87992,45.24233715820313,29.032937158203126,20.521437158203124,10.955437158203125,3.418287158203125,0.001678158203125002,42.87783715820313,27.486437158203124,19.642737158203126,10.537137158203125,3.303217158203125,0.001678158203125002,44.77873715820313,28.874337158203126,20.475137158203125,10.950537158203124,3.418127158203125,0.001678158203125002
3.89561,44.94263715820313,28.627537158203126,20.353237158203125,10.888437158203125,3.387177158203125,0.001658158203124982,42.40443715820312,27.160737158203126,19.491437158203127,10.481837158203126,3.276197158203125,0.001658158203124982,44.38213715820312,28.496437158203126,20.313437158203126,10.884037158203125,3.387027158203125,0.001658158203124982
3.91134,44.530537158203124,28.395237158203123,20.178237158203125,10.747937158203126,3.365917158203125,0.0016411582031249927,42.033737158203124,26.869637158203126,19.342037158203127,10.357027158203126,3.254967158203125,0.0016411582031249927,44.002937158203125,28.263937158203124,20.138737158203124,10.743637158203125,3.365767158203125,0.0016411582031249927
3.92704,44.22223715820312,28.163737158203126,19.976037158203123,10.659037158203125,3.343257158203125,0.0016261582031250055,41.77033715820313,26.748537158203124,19.213737158203124,10.273297158203125,3.233817158203125,0.0016261582031250055,43.629637158203124,28.030537158203124,19.942437158203123,10.654337158203125,3.343117158203125,0.0016261582031250055
3.94273,43.69103715820312,27.868537158203125,19.773537158203126,10.573337158203126,3.320597158203125,0.0016081582031249875,41.31853715820313,26.508137158203127,18.938637158203125,10.208557158203124,3.211297158203125,0.0016081582031249875,43.241837158203126,27.739137158203125,19.732437158203126,10.569537158203126,3.320447158203125,0.0016081582031249875
3.95845,43.29953715820312,27.572037158203123,19.641137158203126,10.464117158203125,3.303507158203125,0.0015941582031249735,40.994137158203124,26.265837158203126,18.768937158203126,10.107887158203125,3.195097158203125,0.0015941582031249735,42.80533715820312,27.453237158203127,19.603537158203125,10.460267158203125,3.303357158203125,0.0015941582031249735
3.97418,42.84593715820313,27.407537158203127,19.477037158203125,10.380427158203124,3.280087158203125,0.0015791582031249862,40.647637158203125,26.021237158203125,18.634437158203124,10.020087158203125,3.173107158203125,0.0015791582031249862,42.353737158203124,27.286737158203124,19.438437158203126,10.376467158203125,3.279937158203125,0.0015791582031249862
3.98988,42.539937158203124,27.165937158203125,19.235737158203126,10.304687158203125,3.260837158203125,0.0015651582031250277,40.210137158203125,25.841737158203124,18.446437158203125,9.953617158203125,3.155607158203125,0.0015651582031250277,42.06233715820313,27.041237158203124,19.197637158203126,10.300767158203126,3.260697158203125,0.0015651582031250277
4.00554,42.10553715820313,26.911437158203125,19.121337158203126,10.226497158203125,3.232687158203125,0.001546158203124981,39.81703715820313,25.599637158203127,18.337037158203124,9.886257158203126,3.127887158203125,0.001546158203124981,41.608237158203124,26.780737158203124,19.083637158203125,10.223007158203124,3.232537158203125,0.001546158203124981
4.02125,41.75263715820312,26.677837158203126,18.952537158203125,10.117137158203125,3.210697158203125,0.0015241582031250145,39.511537158203126,25.292537158203125,18.171637158203126,9.774057158203124,3.107367158203125,0.0015241582031250145,41.301737158203125,26.563237158203126,18.913737158203126,10.113357158203126,3.210557158203125,0.0015241582031250145
4.03698,41.366837158203126,26.396737158203123,18.736937158203126,10.044187158203124,3.193407158203125,0.0015021582031249925,39.13103715820313,25.028237158203126,17.979737158203125,9.699367158203126,3.090757158203125,0.0015021582031249925,40.872137158203124,26.272037158203126,18.701637158203123,10.040327158203125,3.193267158203125,0.0015021582031249925
4.05268,40.92793715820312,26.121437158203126,18.515237158203124,9.962117158203124,3.163997158203125,0.0014901582031249805,38.820137158203124,24.845737158203125,17.800637158203124,9.626027158203126,3.063937158203125,0.0014901582031249805,40.475337158203125,25.999137158203126,18.484137158203126,9.958117158203125,3.163857158203125,0.0014901582031249805
4.06839,40.608237158203124,25.946137158203125,18.382137158203125,9.896017158203126,3.145717158203125,0.00147415820312502,38.50243715820312,24.664137158203125,17.640237158203124,9.557987158203124,3.046247158203125,0.00147415820312502,40.16343715820312,25.831437158203126,18.345337158203126,9.892417158203125,3.145587158203125,0.00147415820312502
4.0841,40.20423715820313,25.649737158203123,18.196937158203124,9.780267158203126,3.118407158203125,0.001460158203125006,38.08203715820313,24.458637158203125,17.482037158203124,9.464637158203125,3.019457158203125,0.001460158203125006,39.73553715820312,25.550537158203124,18.161837158203124,9.776627158203125,3.118277158203125,0.001460158203125006
4.09983,39.75883715820312,25.357837158203125,18.071137158203125,9.697717158203124,3.109447158203125,0.0014491582031250227,37.69703715820312,24.237037158203126,17.375337158203124,9.376427158203125,3.009867158203125,0.0014491582031250227,39.392937158203125,25.254637158203124,18.035737158203126,9.693967158203124,3.109307158203125,0.0014491582031250227
4.11555,39.525237158203126,25.181737158203124,17.884837158203126,9.617507158203125,3.087397158203125,0.00143415820312498,37.49773715820312,23.917737158203124,17.201537158203124,9.311797158203126,2.990257158203125,0.00143415820312498,39.130337158203126,25.062837158203124,17.851737158203125,9.613957158203124,3.087267158203125,0.00143415820312498
4.13124,39.16683715820312,24.988237158203123,17.786837158203124,9.530157158203124,3.063567158203125,0.0014191582031249927,37.013037158203126,23.760037158203126,17.044937158203126,9.231107158203125,2.969277158203125,0.0014191582031249927,38.79353715820312,24.883137158203127,17.756337158203124,9.526837158203126,3.063447158203125,0.0014191582031249927
4.14693,38.84853715820312,24.731937158203124,17.640237158203124,9.463157158203124,3.051717158203125,0.0014051582031249787,36.81593715820313,23.610337158203127,16.898837158203126,9.156827158203125,2.955797158203125,0.0014051582031249787,38.446037158203126,24.621237158203126,17.605337158203124,9.459707158203125,3.051587158203125,0.0014051582031249787
4.16266,38.432137158203126,24.423037158203126,17.459237158203123,9.375447158203125,3.020757158203125,0.0013941582031249955,36.41523715820313,23.319937158203125,16.694537158203126,9.095477158203124,2.925387158203125,0.0013941582031249955,37.973237158203126,24.336737158203125,17.420337158203125,9.372067158203125,3.020617158203125,0.0013941582031249955
4.17839,38.140137158203125,24.295737158203124,17.223037158203127,9.303647158203125,3.010227158203125,0.0013821582031249835,36.106137158203126,23.134337158203124,16.588937158203127,9.029367158203126,2.916377158203125,0.0013821582031249835,37.70163715820313,24.189537158203127,17.187437158203124,9.300447158203125,3.010097158203125,0.0013821582031249835
4.19408,37.71193715820313,24.075237158203127,17.046537158203126,9.219847158203125,2.989397158203125,0.001370158203125027,35.78703715820313,22.950937158203125,16.419737158203127,8.941147158203124,2.895307158203125,0.001370158203125027,37.36033715820312,23.972937158203123,17.015137158203125,9.216407158203126,2.989257158203125,0.001370158203125027
4.20977,37.43693715820312,23.782637158203126,16.916637158203127,9.112997158203125,2.964997158203125,0.0013591582031249883,35.486937158203126,22.697337158203126,16.310637158203125,8.850187158203125,2.873587158203125,0.0013591582031249883,37.136537158203126,23.676037158203126,16.881237158203124,9.110167158203126,2.964867158203125,0.0013591582031249883
4.22551,37.06273715820313,23.595937158203125,16.783437158203125,9.066137158203125,2.949147158203125,0.0013491582031249783,35.21113715820312,22.550837158203127,16.182137158203126,8.808867158203125,2.856377158203125,0.0013491582031249783,36.745237158203125,23.488437158203126,16.752937158203125,9.063387158203126,2.949017158203125,0.0013491582031249783
4.24123,36.755737158203125,23.429937158203124,16.659237158203126,9.011537158203126,2.925247158203125,0.0013371582031250218,34.910037158203124,22.380937158203125,16.049137158203123,8.724267158203125,2.833907158203125,0.0013371582031250218,36.398937158203125,23.312937158203123,16.627037158203127,9.008297158203124,2.925117158203125,0.0013371582031250218
4.25691,36.57093715820312,23.233237158203124,16.510237158203125,8.921897158203125,2.904457158203125,0.0013271582031250118,34.60403715820313,22.133737158203125,15.859137158203126,8.680437158203125,2.815357158203125,0.0013271582031250118,36.22823715820312,23.143437158203124,16.477137158203124,8.919507158203125,2.904337158203125,0.0013271582031250118
